short_window,long_window,short_type,long_type,tp_multiplier,sl_multiplier,total_return,sharpe_ratio,win_rate,max_drawdown,total_trades,long_trades,short_trades,long_winrate,short_winrate,total_pnl,strategy_name,combo_type
20,200,SMA,EMA,3.0,3.0,-38.173196757737536,-1.2187724813751337,45.72271386430678,48.758163374787976,339,122,217,50.82,42.86,-190.86,SMA20/EMA200,SMA/EMA
12,200,EMA,SMA,2.5,1.5,-38.52061329505057,-1.5770907970614303,37.995337995338,54.54878007496249,430,183,247,40.44,36.03,-192.60000000000002,EMA12/SMA200,EMA/SMA
12,200,EMA,SMA,1.5,2.0,-38.63653406203355,-1.7875016523856075,51.61290322580645,45.73595991279294,435,186,249,51.08,51.81,-193.18,EMA12/SMA200,EMA/SMA
12,20,EMA,EMA,3.0,1.5,-38.77997056010497,-0.895137631619185,32.95454545454545,59.33291571061756,1145,489,656,34.15,32.16,-193.89999999999998,EMA12/EMA20,EMA/EMA
12,200,EMA,SMA,1.5,3.0,-39.359212057336194,-1.744350594830588,54.14746543778802,44.46356855532841,435,190,245,55.79,52.65,-196.79,EMA12/SMA200,EMA/SMA
20,200,EMA,EMA,3.0,1.5,-39.584473039221855,-1.722536365760887,35.73407202216066,52.01293261395866,361,144,217,39.58,33.18,-197.92000000000002,EMA20/EMA200,EMA/EMA
9,200,SMA,EMA,2.0,2.0,-40.20966634432055,-1.6330109668604154,43.522267206477736,41.91649330553698,495,198,297,43.94,43.1,-201.05,SMA9/EMA200,SMA/EMA
12,20,EMA,EMA,1.5,1.5,-41.751476590716585,-1.406419385744767,44.320137693631665,58.25272238629531,1162,501,661,45.91,43.12,-208.76000000000002,EMA12/EMA20,EMA/EMA
12,20,EMA,EMA,2.0,2.0,-42.13125782075134,-1.2065141055410757,39.82905982905983,57.03388739381767,1170,511,659,41.1,38.85,-210.65,EMA12/EMA20,EMA/EMA
9,200,SMA,EMA,1.5,2.0,-43.429909889031684,-2.01145520183492,49.29577464788733,44.86632730700667,498,198,300,49.49,49.0,-217.14999999999998,SMA9/EMA200,SMA/EMA
9,20,EMA,SMA,2.0,1.5,-43.82049197447237,-1.1051129917631952,38.079019073569484,58.628936926763544,1468,693,775,37.81,38.32,-219.11,EMA9/SMA20,EMA/SMA
12,200,EMA,EMA,1.5,2.0,-44.35842921107934,-2.0617419830754886,51.19305856832972,46.55815313753471,462,191,271,52.88,49.82,-221.79,EMA12/EMA200,EMA/EMA
12,200,EMA,EMA,2.0,1.5,-45.09513763796589,-2.1379190819001614,42.025862068965516,52.679397427770134,465,190,275,41.58,42.18,-225.47,EMA12/EMA200,EMA/EMA
9,200,SMA,EMA,2.0,1.5,-46.704785218789915,-2.166292104380601,39.558232931726906,49.05314548399841,499,204,295,39.71,39.32,-233.53,SMA9/EMA200,SMA/EMA
12,200,EMA,EMA,1.5,1.5,-46.864577523457164,-2.422957337093919,47.096774193548384,49.421302447679196,466,190,276,47.37,46.74,-234.32,EMA12/EMA200,EMA/EMA
12,20,EMA,EMA,1.5,2.0,-46.92788041226786,-1.6447153815341615,44.982993197278915,58.52040210419657,1176,514,662,46.5,43.81,-234.64000000000001,EMA12/EMA20,EMA/EMA
9,200,EMA,SMA,3.0,1.5,-47.56654477025775,-1.9080311100100646,33.056133056133056,56.18693994292453,482,208,274,38.94,28.47,-237.83,EMA9/SMA200,EMA/SMA
12,200,SMA,EMA,2.5,1.5,-47.64430174723574,-2.2283232114086466,36.674259681093396,53.35718416217007,439,168,271,32.74,39.11,-238.22,SMA12/EMA200,SMA/EMA
9,200,SMA,EMA,2.0,2.5,-47.66630692883133,-2.034147700067504,43.54838709677419,49.16027013078116,497,198,299,44.44,42.81,-238.33,SMA9/EMA200,SMA/EMA
9,200,SMA,EMA,3.0,2.0,-47.77150658640325,-1.7750232713649776,35.56910569105691,51.75519965945759,493,197,296,36.04,35.14,-238.86,SMA9/EMA200,SMA/EMA
12,200,EMA,EMA,3.0,1.5,-47.79908019985215,-1.9663533704588305,33.477321814254864,55.735102053209815,464,189,275,35.45,32.0,-238.98999999999998,EMA12/EMA200,EMA/EMA
12,200,EMA,EMA,2.0,2.0,-47.81694401190735,-2.1432480159774085,45.51422319474836,50.56486865533716,458,189,269,46.03,44.98,-239.09,EMA12/EMA200,EMA/EMA
9,200,SMA,EMA,1.5,2.5,-48.02350529883588,-2.2553500973137783,49.49698189134809,49.343282979366045,498,198,300,50.0,49.0,-240.11,SMA9/EMA200,SMA/EMA
12,200,EMA,EMA,2.5,1.5,-48.09726755314654,-2.1496553826619342,37.5,56.71232891238351,465,190,275,38.42,36.73,-240.49,EMA12/EMA200,EMA/EMA
9,20,EMA,SMA,3.0,2.0,-48.098067652138496,-1.0895989930590222,34.23728813559322,63.93910825063544,1476,700,776,34.29,34.28,-240.49,EMA9/SMA20,EMA/SMA
9,200,SMA,EMA,1.5,1.5,-48.44914142359958,-2.515042852372918,45.38152610441767,50.56059180029603,499,204,295,45.1,45.42,-242.25,SMA9/EMA200,SMA/EMA
20,200,EMA,EMA,2.0,3.0,-48.45642391276078,-2.1741433424218397,50.42492917847026,50.218150738655865,353,138,215,52.9,48.84,-242.28,EMA20/EMA200,EMA/EMA
20,200,EMA,EMA,3.0,2.0,-48.606927783784364,-2.081373083074498,38.92045454545455,60.04894269453711,352,137,215,41.61,37.21,-243.04000000000002,EMA20/EMA200,EMA/EMA
20,200,EMA,EMA,2.5,2.0,-48.63708773398447,-2.2269555991874914,41.64305949008499,57.36878562595985,353,138,215,43.48,40.47,-243.18,EMA20/EMA200,EMA/EMA
9,20,EMA,SMA,2.0,2.5,-48.88144201556792,-1.266938825056156,38.694792353328936,62.07300277278932,1517,724,793,38.12,39.22,-244.41000000000003,EMA9/SMA20,EMA/SMA
9,200,SMA,EMA,1.5,3.0,-48.91682896472188,-2.2934218113885017,50.0,50.822413769446115,505,206,299,50.97,49.16,-244.59000000000003,SMA9/EMA200,SMA/EMA
12,200,EMA,SMA,2.5,2.5,-48.98893985558738,-1.9043745857658612,43.08755760368664,63.05794012744994,435,185,250,45.95,40.8,-244.94,EMA12/SMA200,EMA/SMA
9,200,SMA,EMA,3.0,1.5,-49.11577137517318,-1.9780982260062985,32.25806451612903,52.30170672637262,497,202,295,32.67,31.86,-245.58,SMA9/EMA200,SMA/EMA
9,20,EMA,SMA,2.0,2.0,-49.129018848041376,-1.312665744175858,38.17567567567568,62.047061519659465,1480,702,778,37.75,38.56,-245.65,EMA9/SMA20,EMA/SMA
12,20,EMA,EMA,3.0,2.0,-49.533928991801545,-1.3254847463793953,33.24742268041237,62.327446573186975,1165,507,658,34.71,32.22,-247.67000000000002,EMA12/EMA20,EMA/EMA
20,200,EMA,EMA,2.0,2.5,-49.62842161715328,-2.3793880886452254,49.152542372881356,51.492389874182386,354,139,215,51.8,47.44,-248.14,EMA20/EMA200,EMA/EMA
9,20,EMA,SMA,3.0,1.5,-49.658869776261106,-1.1819118366925234,33.87978142076503,66.3920396267003,1465,693,772,33.91,33.94,-248.3,EMA9/SMA20,EMA/SMA
12,200,EMA,SMA,3.0,2.5,-49.69319040052451,-1.8250620345948285,38.51508120649652,65.83249305239535,432,182,250,41.76,36.0,-248.47,EMA12/SMA200,EMA/SMA
9,200,EMA,SMA,2.0,1.5,-49.71614476165868,-2.436989483682311,40.824742268041234,51.41503162771619,486,211,275,45.97,36.73,-248.58,EMA9/SMA200,EMA/SMA
12,200,EMA,EMA,2.5,2.0,-49.716239745533706,-2.0911027582565738,40.57017543859649,51.9856711951993,457,188,269,42.02,39.41,-248.57999999999998,EMA12/EMA200,EMA/EMA
12,200,EMA,EMA,1.5,2.5,-49.840175870111835,-2.3791576570132427,51.61290322580645,51.66496977989055,466,194,272,52.06,51.1,-249.20000000000002,EMA12/EMA200,EMA/EMA
9,200,SMA,EMA,2.5,2.0,-49.90463921978746,-2.0483196285953524,38.41463414634146,51.50356785557112,493,197,296,39.09,37.84,-249.51999999999998,SMA9/EMA200,SMA/EMA
12,200,EMA,SMA,3.0,2.0,-50.14130701213239,-1.9414379566381559,36.489607390300236,65.85436882914505,434,186,248,39.25,34.27,-250.71,EMA12/SMA200,EMA/SMA
12,20,EMA,EMA,2.0,3.0,-50.18674278579799,-1.5424261875123269,39.69030154849226,61.13874680859548,1227,545,682,41.1,38.56,-250.94,EMA12/EMA20,EMA/EMA
9,200,EMA,SMA,2.0,2.5,-50.37657540300246,-2.24590205022147,45.208333333333336,51.76268971921401,481,211,270,50.71,40.74,-251.89,EMA9/SMA200,EMA/SMA
9,20,EMA,SMA,3.0,2.5,-51.04793500361971,-1.1780697902267412,34.65608465608466,65.7220094375843,1513,722,791,34.49,34.89,-255.24,EMA9/SMA20,EMA/SMA
9,200,EMA,EMA,3.0,1.5,-51.10002258047792,-2.046720195680365,33.08550185873606,54.691548446697865,539,223,316,35.87,31.01,-255.49999999999997,EMA9/EMA200,EMA/EMA
12,20,EMA,EMA,2.0,2.5,-51.31130126297043,-1.6199453490379465,39.50413223140496,61.37366159257067,1210,533,677,40.9,38.4,-256.56,EMA12/EMA20,EMA/EMA
9,20,EMA,SMA,1.5,1.5,-51.62125622199092,-1.6301776965581987,42.14819850441876,65.20772171418717,1471,695,776,41.44,42.78,-258.11,EMA9/SMA20,EMA/SMA
